id,sample,target,action,response,action_text,exclude
trujc89g1gcbx80qrj4rhtst,WJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,12,1,hold meetings to inform the public,FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,14,1,donate to activist groups who oppose the bill,FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,20,1,make a public speech,FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,21,0,spray paint political messages in public places,FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,23,1,hold meetings to influence the public,FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
trujc89g1gcbx80qrj4rhtst,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,2,0,refuse to accept honours or awards in protest,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,3,1,attend or organise a protest rally,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,4,1,attend or organise a protest march,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,6,1,donate to political parties who oppose the bill,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,8,0,refuse to work (strike),FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,9,0,deface flags or other national symbols,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,10,0,join or form a group of activists who oppose the bill,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,12,1,hold meetings to inform the public,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,14,1,donate to activist groups who oppose the bill,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,20,0,make a public speech,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,21,0,spray paint political messages in public places,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,23,1,hold meetings to influence the public,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
oadg9105aiygeeiu7egave3b,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,2,1,refuse to accept honours or awards in protest,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,3,1,attend or organise a protest rally,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,4,1,attend or organise a protest march,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,6,0,donate to political parties who oppose the bill,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,8,1,refuse to work (strike),FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,9,0,deface flags or other national symbols,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,10,1,join or form a group of activists who oppose the bill,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,12,1,hold meetings to inform the public,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,14,0,donate to activist groups who oppose the bill,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,20,1,make a public speech,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,21,0,spray paint political messages in public places,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,23,0,hold meetings to influence the public,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
4lpq699wr4aaiv9529rv7qwy,PJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,1,1,"disrupt traffic (e.g., blocking roads)",TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,2,1,refuse to accept honours or awards in protest,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,3,1,attend or organise a protest rally,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,4,1,attend or organise a protest march,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,6,1,donate to political parties who oppose the bill,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,7,1,enter and refuse to leave a building (occupation),TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,8,1,refuse to work (strike),TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,9,1,deface flags or other national symbols,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,10,1,join or form a group of activists who oppose the bill,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,12,1,hold meetings to inform the public,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,14,1,donate to activist groups who oppose the bill,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,15,1,mock or insult individuals who support the bill,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,20,1,make a public speech,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,21,1,spray paint political messages in public places,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,23,1,hold meetings to influence the public,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,24,1,refuse to cooperate with the police and other government agencies,TRUE
d9cekqnbtcndhlefs6botm1j,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,TRUE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,2,1,refuse to accept honours or awards in protest,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,3,1,attend or organise a protest rally,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,4,1,attend or organise a protest march,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,6,1,donate to political parties who oppose the bill,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,8,1,refuse to work (strike),FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,9,0,deface flags or other national symbols,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,10,1,join or form a group of activists who oppose the bill,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,12,1,hold meetings to inform the public,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,14,1,donate to activist groups who oppose the bill,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,20,1,make a public speech,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,21,0,spray paint political messages in public places,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,23,1,hold meetings to influence the public,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
4ehm3s9lhq8xip7ttzsy6g8t,PJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,2,1,refuse to accept honours or awards in protest,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,3,1,attend or organise a protest rally,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,4,1,attend or organise a protest march,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,6,1,donate to political parties who oppose the bill,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,8,0,refuse to work (strike),FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,9,0,deface flags or other national symbols,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,10,1,join or form a group of activists who oppose the bill,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,12,1,hold meetings to inform the public,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,14,1,donate to activist groups who oppose the bill,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,20,1,make a public speech,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,21,0,spray paint political messages in public places,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,23,1,hold meetings to influence the public,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
dr14pba2att3dles5vxo2xvq,PJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,2,1,refuse to accept honours or awards in protest,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,3,1,attend or organise a protest rally,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,4,1,attend or organise a protest march,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,6,1,donate to political parties who oppose the bill,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,7,1,enter and refuse to leave a building (occupation),FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,8,1,refuse to work (strike),FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,9,0,deface flags or other national symbols,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,10,1,join or form a group of activists who oppose the bill,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,12,1,hold meetings to inform the public,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,14,1,donate to activist groups who oppose the bill,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,20,1,make a public speech,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,21,0,spray paint political messages in public places,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,23,1,hold meetings to influence the public,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
d3n13o7xzita4dv34go2e0ug,PJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,1,1,"disrupt traffic (e.g., blocking roads)",FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,2,1,refuse to accept honours or awards in protest,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,3,1,attend or organise a protest rally,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,4,1,attend or organise a protest march,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,6,1,donate to political parties who oppose the bill,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,8,0,refuse to work (strike),FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,9,0,deface flags or other national symbols,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,10,1,join or form a group of activists who oppose the bill,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,12,1,hold meetings to inform the public,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,14,1,donate to activist groups who oppose the bill,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,20,1,make a public speech,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,21,0,spray paint political messages in public places,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,23,1,hold meetings to influence the public,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
dv4i774p5ukln2dc56a21fay,PJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
gs633ixbuelkjjbjc3koc9l8,PJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
gs633ixbuelkjjbjc3koc9l8,PJ,WJ,2,1,refuse to accept honours or awards in protest,FALSE
gs633ixbuelkjjbjc3koc9l8,PJ,WJ,3,1,attend or organise a protest rally,FALSE
gs633ixbuelkjjbjc3koc9l8,PJ,WJ,4,1,attend or organise a protest march,FALSE
gs633ixbuelkjjbjc3koc9l8,PJ,WJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
gs633ixbuelkjjbjc3koc9l8,PJ,WJ,6,0,donate to political parties who oppose the bill,FALSE
gs633ixbuelkjjbjc3koc9l8,PJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
gs633ixbuelkjjbjc3koc9l8,PJ,WJ,8,1,refuse to work (strike),FALSE
gs633ixbuelkjjbjc3koc9l8,PJ,WJ,9,0,deface flags or other national symbols,FALSE
gs633ixbuelkjjbjc3koc9l8,PJ,WJ,10,1,join or form a group of activists who oppose the bill,FALSE
gs633ixbuelkjjbjc3koc9l8,PJ,WJ,11,0,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
gs633ixbuelkjjbjc3koc9l8,PJ,WJ,12,1,hold meetings to inform the public,FALSE
